strict_id,source_task_id,source_split,source_array_index,subject_id,target_record_id,window_id,window_index,start_sample_500hz,end_sample_500hz_exclusive,dedup_key
D12_STRICT_0000665,task2,train,520,HNU11053,d12_b10757ed8a53eb,TASK2_6dbe162dc773c4_W004,4,20000,25000,d12_b10757ed8a53eb:20000:25000
D12_STRICT_0000666,task2,train,521,HNU11053,d12_b10757ed8a53eb,TASK2_6dbe162dc773c4_W005,5,25000,30000,d12_b10757ed8a53eb:25000:30000
D12_STRICT_0000667,task2,train,522,HNU11053,d12_b10757ed8a53eb,TASK2_6dbe162dc773c4_W006,6,30000,35000,d12_b10757ed8a53eb:30000:35000
D12_STRICT_0000668,task2,train,523,HNU11053,d12_b10757ed8a53eb,TASK2_6dbe162dc773c4_W007,7,35000,40000,d12_b10757ed8a53eb:35000:40000
D12_STRICT_0000669,task1,train,557,HNU11053,d12_b10757ed8a53eb,TASK1_b9c442741ef40e_W008,8,40000,45000,d12_b10757ed8a53eb:40000:45000
D12_STRICT_0000670,task1,train,558,HNU11053,d12_b10757ed8a53eb,TASK1_b9c442741ef40e_W009,9,45000,50000,d12_b10757ed8a53eb:45000:50000
D12_STRICT_0000671,task1,train,559,HNU11053,d12_b10757ed8a53eb,TASK1_b9c442741ef40e_W010,10,50000,55000,d12_b10757ed8a53eb:50000:55000
D12_STRICT_0000672,task2,train,527,HNU11053,d12_b10757ed8a53eb,TASK2_6dbe162dc773c4_W011,11,55000,60000,d12_b10757ed8a53eb:55000:60000
D12_STRICT_0000673,task1,train,634,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W000,0,0,5000,d12_b10d007b238f24:0:5000
D12_STRICT_0000674,task1,train,635,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W001,1,5000,10000,d12_b10d007b238f24:5000:10000
D12_STRICT_0000675,task1,train,636,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W002,2,10000,15000,d12_b10d007b238f24:10000:15000
D12_STRICT_0000676,task1,train,637,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W003,3,15000,20000,d12_b10d007b238f24:15000:20000
D12_STRICT_0000677,task1,train,638,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W004,4,20000,25000,d12_b10d007b238f24:20000:25000
D12_STRICT_0000678,task1,train,639,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W005,5,25000,30000,d12_b10d007b238f24:25000:30000
D12_STRICT_0000679,task1,train,640,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W006,6,30000,35000,d12_b10d007b238f24:30000:35000
D12_STRICT_0000680,task1,train,641,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W007,7,35000,40000,d12_b10d007b238f24:35000:40000
D12_STRICT_0000681,task1,train,642,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W008,8,40000,45000,d12_b10d007b238f24:40000:45000
D12_STRICT_0000682,task1,train,643,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W009,9,45000,50000,d12_b10d007b238f24:45000:50000
D12_STRICT_0000683,task1,train,644,HNU11075,d12_b10d007b238f24,TASK1_c6326bc53790c3_W010,10,50000,55000,d12_b10d007b238f24:50000:55000
D12_STRICT_0000684,task2,train,659,HNU11075,d12_b10d007b238f24,TASK2_2d6c56c8f56395_W011,11,55000,60000,d12_b10d007b238f24:55000:60000
D12_STRICT_0000685,task1,train,64,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W000,0,0,5000,d12_b61a7dac96eb72:0:5000
D12_STRICT_0000686,task1,train,65,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W001,1,5000,10000,d12_b61a7dac96eb72:5000:10000
D12_STRICT_0000687,task1,train,66,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W002,2,10000,15000,d12_b61a7dac96eb72:10000:15000
D12_STRICT_0000688,task1,train,67,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W003,3,15000,20000,d12_b61a7dac96eb72:15000:20000
D12_STRICT_0000689,task1,train,68,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W004,4,20000,25000,d12_b61a7dac96eb72:20000:25000
D12_STRICT_0000690,task1,train,69,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W005,5,25000,30000,d12_b61a7dac96eb72:25000:30000
D12_STRICT_0000691,task1,train,70,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W006,6,30000,35000,d12_b61a7dac96eb72:30000:35000
D12_STRICT_0000692,task1,train,71,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W007,7,35000,40000,d12_b61a7dac96eb72:35000:40000
D12_STRICT_0000693,task1,train,72,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W008,8,40000,45000,d12_b61a7dac96eb72:40000:45000
D12_STRICT_0000694,task1,train,73,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W009,9,45000,50000,d12_b61a7dac96eb72:45000:50000
D12_STRICT_0000695,task1,train,74,HNU11089,d12_b61a7dac96eb72,TASK1_b134de3ef65cfc_W010,10,50000,55000,d12_b61a7dac96eb72:50000:55000
D12_STRICT_0000696,task2,train,828,HNU11089,d12_b61a7dac96eb72,TASK2_e01d67850a4aae_W011,11,55000,60000,d12_b61a7dac96eb72:55000:60000
D12_STRICT_0000697,task1,train,861,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W000,0,0,5000,d12_be78fc5187f046:0:5000
D12_STRICT_0000698,task1,train,862,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W001,1,5000,10000,d12_be78fc5187f046:5000:10000
D12_STRICT_0000699,task1,train,863,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W002,2,10000,15000,d12_be78fc5187f046:10000:15000
D12_STRICT_0000700,task1,train,864,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W003,3,15000,20000,d12_be78fc5187f046:15000:20000
D12_STRICT_0000701,task1,train,865,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W004,4,20000,25000,d12_be78fc5187f046:20000:25000
D12_STRICT_0000702,task2,train,89,HNU11010,d12_be78fc5187f046,TASK2_6791fc0ff3ccca_W005,5,25000,30000,d12_be78fc5187f046:25000:30000
D12_STRICT_0000703,task1,train,866,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W006,6,30000,35000,d12_be78fc5187f046:30000:35000
D12_STRICT_0000704,task1,train,867,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W007,7,35000,40000,d12_be78fc5187f046:35000:40000
D12_STRICT_0000705,task1,train,868,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W008,8,40000,45000,d12_be78fc5187f046:40000:45000
D12_STRICT_0000706,task1,train,869,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W009,9,45000,50000,d12_be78fc5187f046:45000:50000
D12_STRICT_0000707,task1,train,870,HNU11010,d12_be78fc5187f046,TASK1_296c5e1d205cd6_W010,10,50000,55000,d12_be78fc5187f046:50000:55000
D12_STRICT_0000708,task2,train,95,HNU11010,d12_be78fc5187f046,TASK2_6791fc0ff3ccca_W011,11,55000,60000,d12_be78fc5187f046:55000:60000
D12_STRICT_0000709,task1,train,370,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W000,0,0,5000,d12_beca710ccb8308:0:5000
D12_STRICT_0000710,task1,train,371,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W001,1,5000,10000,d12_beca710ccb8308:5000:10000
D12_STRICT_0000711,task1,train,372,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W002,2,10000,15000,d12_beca710ccb8308:10000:15000
D12_STRICT_0000712,task1,train,373,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W003,3,15000,20000,d12_beca710ccb8308:15000:20000
D12_STRICT_0000713,task1,train,374,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W004,4,20000,25000,d12_beca710ccb8308:20000:25000
D12_STRICT_0000714,task1,train,375,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W005,5,25000,30000,d12_beca710ccb8308:25000:30000
D12_STRICT_0000715,task1,train,376,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W006,6,30000,35000,d12_beca710ccb8308:30000:35000
D12_STRICT_0000716,task1,train,377,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W007,7,35000,40000,d12_beca710ccb8308:35000:40000
D12_STRICT_0000717,task1,train,378,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W008,8,40000,45000,d12_beca710ccb8308:40000:45000
D12_STRICT_0000718,task1,train,379,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W009,9,45000,50000,d12_beca710ccb8308:45000:50000
D12_STRICT_0000719,task1,train,380,HNU11077,d12_beca710ccb8308,TASK1_50c9d5ae95870b_W010,10,50000,55000,d12_beca710ccb8308:50000:55000
D12_STRICT_0000720,task2,train,707,HNU11077,d12_beca710ccb8308,TASK2_f8c971e16929a3_W011,11,55000,60000,d12_beca710ccb8308:55000:60000
D12_STRICT_0000721,task1,train,308,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W000,0,0,5000,d12_c71f3cfe4e6257:0:5000
D12_STRICT_0000722,task2,train,457,HNU11044,d12_c71f3cfe4e6257,TASK2_60ae58414e59e0_W001,1,5000,10000,d12_c71f3cfe4e6257:5000:10000
D12_STRICT_0000723,task1,train,309,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W002,2,10000,15000,d12_c71f3cfe4e6257:10000:15000
D12_STRICT_0000724,task1,train,310,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W003,3,15000,20000,d12_c71f3cfe4e6257:15000:20000
D12_STRICT_0000725,task1,train,311,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W004,4,20000,25000,d12_c71f3cfe4e6257:20000:25000
D12_STRICT_0000726,task1,train,312,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W005,5,25000,30000,d12_c71f3cfe4e6257:25000:30000
D12_STRICT_0000727,task1,train,313,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W006,6,30000,35000,d12_c71f3cfe4e6257:30000:35000
D12_STRICT_0000728,task1,train,314,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W007,7,35000,40000,d12_c71f3cfe4e6257:35000:40000
D12_STRICT_0000729,task1,train,315,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W008,8,40000,45000,d12_c71f3cfe4e6257:40000:45000
D12_STRICT_0000730,task1,train,316,HNU11044,d12_c71f3cfe4e6257,TASK1_1272bb4acbc0ab_W009,9,45000,50000,d12_c71f3cfe4e6257:45000:50000
D12_STRICT_0000731,task2,train,466,HNU11044,d12_c71f3cfe4e6257,TASK2_60ae58414e59e0_W010,10,50000,55000,d12_c71f3cfe4e6257:50000:55000
D12_STRICT_0000732,task2,train,467,HNU11044,d12_c71f3cfe4e6257,TASK2_60ae58414e59e0_W011,11,55000,60000,d12_c71f3cfe4e6257:55000:60000
D12_STRICT_0000733,task1,train,254,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W000,0,0,5000,d12_ca2cde8608704b:0:5000
D12_STRICT_0000734,task1,train,255,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W001,1,5000,10000,d12_ca2cde8608704b:5000:10000
D12_STRICT_0000735,task1,train,256,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W002,2,10000,15000,d12_ca2cde8608704b:10000:15000
D12_STRICT_0000736,task1,train,257,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W003,3,15000,20000,d12_ca2cde8608704b:15000:20000
D12_STRICT_0000737,task1,train,258,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W004,4,20000,25000,d12_ca2cde8608704b:20000:25000
D12_STRICT_0000738,task1,train,259,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W005,5,25000,30000,d12_ca2cde8608704b:25000:30000
D12_STRICT_0000739,task1,train,260,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W006,6,30000,35000,d12_ca2cde8608704b:30000:35000
D12_STRICT_0000740,task1,train,261,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W007,7,35000,40000,d12_ca2cde8608704b:35000:40000
D12_STRICT_0000741,task1,train,262,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W008,8,40000,45000,d12_ca2cde8608704b:40000:45000
D12_STRICT_0000742,task1,train,263,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W009,9,45000,50000,d12_ca2cde8608704b:45000:50000
D12_STRICT_0000743,task1,train,264,HNU11043,d12_ca2cde8608704b,TASK1_123f386a37d3ed_W010,10,50000,55000,d12_ca2cde8608704b:50000:55000
D12_STRICT_0000744,task2,train,455,HNU11043,d12_ca2cde8608704b,TASK2_9a2da7d2aeefaa_W011,11,55000,60000,d12_ca2cde8608704b:55000:60000
D12_STRICT_0000745,task1,train,43,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W000,0,0,5000,d12_cc0c3b0df3aec2:0:5000
D12_STRICT_0000746,task1,train,44,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W001,1,5000,10000,d12_cc0c3b0df3aec2:5000:10000
D12_STRICT_0000747,task1,train,45,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W002,2,10000,15000,d12_cc0c3b0df3aec2:10000:15000
D12_STRICT_0000748,task1,train,46,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W003,3,15000,20000,d12_cc0c3b0df3aec2:15000:20000
D12_STRICT_0000749,task1,train,47,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W004,4,20000,25000,d12_cc0c3b0df3aec2:20000:25000
D12_STRICT_0000750,task1,train,48,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W005,5,25000,30000,d12_cc0c3b0df3aec2:25000:30000
D12_STRICT_0000751,task1,train,49,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W006,6,30000,35000,d12_cc0c3b0df3aec2:30000:35000
D12_STRICT_0000752,task1,train,50,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W007,7,35000,40000,d12_cc0c3b0df3aec2:35000:40000
D12_STRICT_0000753,task1,train,51,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W008,8,40000,45000,d12_cc0c3b0df3aec2:40000:45000
D12_STRICT_0000754,task1,train,52,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W009,9,45000,50000,d12_cc0c3b0df3aec2:45000:50000
D12_STRICT_0000755,task1,train,53,HNU11085,d12_cc0c3b0df3aec2,TASK1_1722fdec7e1133_W010,10,50000,55000,d12_cc0c3b0df3aec2:50000:55000
D12_STRICT_0000756,task2,train,780,HNU11085,d12_cc0c3b0df3aec2,TASK2_8ce39a12985c45_W011,11,55000,60000,d12_cc0c3b0df3aec2:55000:60000
D12_STRICT_0000757,task1,train,458,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W000,0,0,5000,d12_ccd7eeac0e672a:0:5000
D12_STRICT_0000758,task1,train,459,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W001,1,5000,10000,d12_ccd7eeac0e672a:5000:10000
D12_STRICT_0000759,task1,train,460,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W002,2,10000,15000,d12_ccd7eeac0e672a:10000:15000
D12_STRICT_0000760,task1,train,461,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W003,3,15000,20000,d12_ccd7eeac0e672a:15000:20000
D12_STRICT_0000761,task1,train,462,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W004,4,20000,25000,d12_ccd7eeac0e672a:20000:25000
D12_STRICT_0000762,task1,train,463,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W005,5,25000,30000,d12_ccd7eeac0e672a:25000:30000
D12_STRICT_0000763,task1,train,464,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W006,6,30000,35000,d12_ccd7eeac0e672a:30000:35000
D12_STRICT_0000764,task1,train,465,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W007,7,35000,40000,d12_ccd7eeac0e672a:35000:40000
D12_STRICT_0000765,task1,train,466,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W008,8,40000,45000,d12_ccd7eeac0e672a:40000:45000
D12_STRICT_0000766,task1,train,467,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W009,9,45000,50000,d12_ccd7eeac0e672a:45000:50000
D12_STRICT_0000767,task1,train,468,HNU11097,d12_ccd7eeac0e672a,TASK1_7301253a180d8c_W010,10,50000,55000,d12_ccd7eeac0e672a:50000:55000
D12_STRICT_0000768,task2,train,924,HNU11097,d12_ccd7eeac0e672a,TASK2_aa2466abea17a8_W011,11,55000,60000,d12_ccd7eeac0e672a:55000:60000
D12_STRICT_0000769,task1,train,108,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W000,0,0,5000,d12_cffb230e0e9aa3:0:5000
D12_STRICT_0000770,task1,train,109,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W001,1,5000,10000,d12_cffb230e0e9aa3:5000:10000
D12_STRICT_0000771,task1,train,110,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W002,2,10000,15000,d12_cffb230e0e9aa3:10000:15000
D12_STRICT_0000772,task1,train,111,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W003,3,15000,20000,d12_cffb230e0e9aa3:15000:20000
D12_STRICT_0000773,task1,train,112,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W004,4,20000,25000,d12_cffb230e0e9aa3:20000:25000
D12_STRICT_0000774,task1,train,113,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W005,5,25000,30000,d12_cffb230e0e9aa3:25000:30000
D12_STRICT_0000775,task1,train,114,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W006,6,30000,35000,d12_cffb230e0e9aa3:30000:35000
D12_STRICT_0000776,task1,train,115,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W007,7,35000,40000,d12_cffb230e0e9aa3:35000:40000
D12_STRICT_0000777,task2,train,909,HNU11096,d12_cffb230e0e9aa3,TASK2_3c883893d1eacd_W008,8,40000,45000,d12_cffb230e0e9aa3:40000:45000
D12_STRICT_0000778,task1,train,116,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W009,9,45000,50000,d12_cffb230e0e9aa3:45000:50000
D12_STRICT_0000779,task1,train,117,HNU11096,d12_cffb230e0e9aa3,TASK1_7646ce5c4788f4_W010,10,50000,55000,d12_cffb230e0e9aa3:50000:55000
D12_STRICT_0000780,task2,train,912,HNU11096,d12_cffb230e0e9aa3,TASK2_3c883893d1eacd_W011,11,55000,60000,d12_cffb230e0e9aa3:55000:60000
D12_STRICT_0000781,task1,train,118,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W000,0,0,5000,d12_d12708ecccbfab:0:5000
D12_STRICT_0000782,task1,train,119,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W001,1,5000,10000,d12_d12708ecccbfab:5000:10000
D12_STRICT_0000783,task1,train,120,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W002,2,10000,15000,d12_d12708ecccbfab:10000:15000
D12_STRICT_0000784,task1,train,121,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W003,3,15000,20000,d12_d12708ecccbfab:15000:20000
D12_STRICT_0000785,task1,train,122,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W004,4,20000,25000,d12_d12708ecccbfab:20000:25000
D12_STRICT_0000786,task1,train,123,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W005,5,25000,30000,d12_d12708ecccbfab:25000:30000
D12_STRICT_0000787,task1,train,124,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W006,6,30000,35000,d12_d12708ecccbfab:30000:35000
D12_STRICT_0000788,task1,train,125,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W007,7,35000,40000,d12_d12708ecccbfab:35000:40000
D12_STRICT_0000789,task1,train,126,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W008,8,40000,45000,d12_d12708ecccbfab:40000:45000
D12_STRICT_0000790,task1,train,127,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W009,9,45000,50000,d12_d12708ecccbfab:45000:50000
D12_STRICT_0000791,task1,train,128,HNU11006,d12_d12708ecccbfab,TASK1_6ef4565bce67ff_W010,10,50000,55000,d12_d12708ecccbfab:50000:55000
D12_STRICT_0000792,task2,train,59,HNU11006,d12_d12708ecccbfab,TASK2_d4589622530daa_W011,11,55000,60000,d12_d12708ecccbfab:55000:60000
D12_STRICT_0000793,task1,train,339,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W000,0,0,5000,d12_d219e0485a541a:0:5000
D12_STRICT_0000794,task1,train,340,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W001,1,5000,10000,d12_d219e0485a541a:5000:10000
D12_STRICT_0000795,task1,train,341,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W002,2,10000,15000,d12_d219e0485a541a:10000:15000
D12_STRICT_0000796,task1,train,342,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W003,3,15000,20000,d12_d219e0485a541a:15000:20000
D12_STRICT_0000797,task1,train,343,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W004,4,20000,25000,d12_d219e0485a541a:20000:25000
D12_STRICT_0000798,task1,train,344,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W005,5,25000,30000,d12_d219e0485a541a:25000:30000
D12_STRICT_0000799,task1,train,345,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W006,6,30000,35000,d12_d219e0485a541a:30000:35000
D12_STRICT_0000800,task1,train,346,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W007,7,35000,40000,d12_d219e0485a541a:35000:40000
D12_STRICT_0000801,task1,train,347,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W008,8,40000,45000,d12_d219e0485a541a:40000:45000
D12_STRICT_0000802,task2,train,381,HNU11037,d12_d219e0485a541a,TASK2_149018e9d1266a_W009,9,45000,50000,d12_d219e0485a541a:45000:50000
D12_STRICT_0000803,task1,train,348,HNU11037,d12_d219e0485a541a,TASK1_a7de472b856636_W010,10,50000,55000,d12_d219e0485a541a:50000:55000
D12_STRICT_0000804,task2,train,383,HNU11037,d12_d219e0485a541a,TASK2_149018e9d1266a_W011,11,55000,60000,d12_d219e0485a541a:55000:60000
D12_STRICT_0000805,task1,train,275,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W000,0,0,5000,d12_d392187f2e2bdb:0:5000
D12_STRICT_0000806,task1,train,276,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W001,1,5000,10000,d12_d392187f2e2bdb:5000:10000
D12_STRICT_0000807,task1,train,277,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W002,2,10000,15000,d12_d392187f2e2bdb:10000:15000
D12_STRICT_0000808,task1,train,278,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W003,3,15000,20000,d12_d392187f2e2bdb:15000:20000
D12_STRICT_0000809,task1,train,279,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W004,4,20000,25000,d12_d392187f2e2bdb:20000:25000
D12_STRICT_0000810,task1,train,280,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W005,5,25000,30000,d12_d392187f2e2bdb:25000:30000
D12_STRICT_0000811,task1,train,281,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W006,6,30000,35000,d12_d392187f2e2bdb:30000:35000
D12_STRICT_0000812,task1,train,282,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W007,7,35000,40000,d12_d392187f2e2bdb:35000:40000
D12_STRICT_0000813,task1,train,283,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W008,8,40000,45000,d12_d392187f2e2bdb:40000:45000
D12_STRICT_0000814,task1,train,284,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W009,9,45000,50000,d12_d392187f2e2bdb:45000:50000
D12_STRICT_0000815,task1,train,285,HNU11073,d12_d392187f2e2bdb,TASK1_a741242190ab66_W010,10,50000,55000,d12_d392187f2e2bdb:50000:55000
D12_STRICT_0000816,task2,train,671,HNU11073,d12_d392187f2e2bdb,TASK2_bd813045465798_W011,11,55000,60000,d12_d392187f2e2bdb:55000:60000
D12_STRICT_0000817,task1,train,317,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W000,0,0,5000,d12_d462736bb9ae39:0:5000
D12_STRICT_0000818,task1,train,318,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W001,1,5000,10000,d12_d462736bb9ae39:5000:10000
D12_STRICT_0000819,task1,train,319,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W002,2,10000,15000,d12_d462736bb9ae39:10000:15000
D12_STRICT_0000820,task1,train,320,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W003,3,15000,20000,d12_d462736bb9ae39:15000:20000
D12_STRICT_0000821,task1,train,321,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W004,4,20000,25000,d12_d462736bb9ae39:20000:25000
D12_STRICT_0000822,task1,train,322,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W005,5,25000,30000,d12_d462736bb9ae39:25000:30000
D12_STRICT_0000823,task1,train,323,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W006,6,30000,35000,d12_d462736bb9ae39:30000:35000
D12_STRICT_0000824,task1,train,324,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W007,7,35000,40000,d12_d462736bb9ae39:35000:40000
D12_STRICT_0000825,task1,train,325,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W008,8,40000,45000,d12_d462736bb9ae39:40000:45000
D12_STRICT_0000826,task1,train,326,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W009,9,45000,50000,d12_d462736bb9ae39:45000:50000
D12_STRICT_0000827,task1,train,327,HNU11032,d12_d462736bb9ae39,TASK1_3867ed83570a87_W010,10,50000,55000,d12_d462736bb9ae39:50000:55000
D12_STRICT_0000828,task2,train,323,HNU11032,d12_d462736bb9ae39,TASK2_2393b3005ace71_W011,11,55000,60000,d12_d462736bb9ae39:55000:60000
D12_STRICT_0000829,task1,train,840,HNU11083,d12_d5b7f6a47c40b0,TASK1_14bba77ea9e78f_W000,0,0,5000,d12_d5b7f6a47c40b0:0:5000
